system:index,MOD09GA_NDSI,MOD10A1_NDSI,albedo,albedo_value,aspect,date,elevation,latitude,longitude,method,pixel_col,pixel_id,pixel_row,slope,solar_zenith,tile_h,tile_v,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b07
2_2014_06_08_1,,,0.5740000000000001,0.5740000000000001,336.12576,2014-06-08,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_08_2,,,0.605,0.605,316.63553,2014-06-08,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_08_3,,,0.539,0.539,316.63553,2014-06-08,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2014_06_09_0,,,0.5750000000000001,0.5750000000000001,336.12576,2014-06-09,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_09_1,,,0.6,0.6,316.63553,2014-06-09,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_10_0,,,0.5750000000000001,0.5750000000000001,336.12576,2014-06-10,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_10_1,,,0.6,0.6,316.63553,2014-06-10,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_11_0,,,0.5750000000000001,0.5750000000000001,336.12576,2014-06-11,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_11_1,,,0.6,0.6,316.63553,2014-06-11,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_12_0,,,0.28300000000000003,0.28300000000000003,321.6369,2014-06-12,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_12_1,,,0.5750000000000001,0.5750000000000001,336.12576,2014-06-12,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_12_2,,,0.6,0.6,316.63553,2014-06-12,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_13_0,,,0.28200000000000003,0.28200000000000003,321.6369,2014-06-13,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_14_0,,,0.259,0.259,321.6369,2014-06-14,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_15_0,,,0.217,0.217,321.6369,2014-06-15,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_15_1,,,0.28300000000000003,0.28300000000000003,336.12576,2014-06-15,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_15_2,,,0.226,0.226,316.63553,2014-06-15,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_16_0,,,0.212,0.212,321.6369,2014-06-16,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_16_1,,,0.276,0.276,336.12576,2014-06-16,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_16_2,,,0.226,0.226,316.63553,2014-06-16,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_17_0,,,0.212,0.212,321.6369,2014-06-17,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_17_1,,,0.276,0.276,336.12576,2014-06-17,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_17_2,,,0.226,0.226,316.63553,2014-06-17,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_18_0,,,0.211,0.211,321.6369,2014-06-18,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_18_1,,,0.276,0.276,336.12576,2014-06-18,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_18_2,,,0.226,0.226,316.63553,2014-06-18,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_19_0,,,0.215,0.215,321.6369,2014-06-19,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_19_1,,,0.272,0.272,336.12576,2014-06-19,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_19_2,,,0.226,0.226,316.63553,2014-06-19,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_20_0,,,0.20600000000000002,0.20600000000000002,321.6369,2014-06-20,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_20_1,,,0.273,0.273,336.12576,2014-06-20,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_20_2,,,0.227,0.227,316.63553,2014-06-20,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_21_0,,,0.196,0.196,321.6369,2014-06-21,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_21_1,,,0.274,0.274,336.12576,2014-06-21,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_21_2,,,0.257,0.257,316.63553,2014-06-21,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_22_0,,,0.195,0.195,321.6369,2014-06-22,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_22_1,,,0.274,0.274,336.12576,2014-06-22,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_22_2,,,0.257,0.257,316.63553,2014-06-22,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_23_0,,,0.195,0.195,321.6369,2014-06-23,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_23_1,,,0.274,0.274,336.12576,2014-06-23,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_23_2,,,0.244,0.244,316.63553,2014-06-23,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2014_06_24_0,,,0.191,0.191,321.6369,2014-06-24,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_24_1,,,0.246,0.246,336.12576,2014-06-24,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_24_2,,,0.244,0.244,316.63553,2014-06-24,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2014_06_25_0,,,0.19,0.19,321.6369,2014-06-25,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_25_1,,,0.245,0.245,336.12576,2014-06-25,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_25_2,,,0.242,0.242,316.63553,2014-06-25,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_25_3,,,0.244,0.244,316.63553,2014-06-25,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2014_06_26_0,,,0.19,0.19,321.6369,2014-06-26,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_26_1,,,0.244,0.244,336.12576,2014-06-26,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_26_2,,,0.241,0.241,316.63553,2014-06-26,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_26_3,,,0.244,0.244,316.63553,2014-06-26,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2014_06_27_0,,,0.196,0.196,321.6369,2014-06-27,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_27_1,,,0.243,0.243,336.12576,2014-06-27,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_27_2,,,0.24,0.24,316.63553,2014-06-27,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_28_0,,,0.197,0.197,321.6369,2014-06-28,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_28_1,,,0.246,0.246,336.12576,2014-06-28,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_28_2,,,0.24,0.24,316.63553,2014-06-28,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_29_0,,,0.198,0.198,321.6369,2014-06-29,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_29_1,,,0.245,0.245,336.12576,2014-06-29,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_29_2,,,0.23900000000000002,0.23900000000000002,316.63553,2014-06-29,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_06_30_0,,,0.201,0.201,321.6369,2014-06-30,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_06_30_1,,,0.242,0.242,336.12576,2014-06-30,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_06_30_2,,,0.232,0.232,316.63553,2014-06-30,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_01_0,,,0.197,0.197,321.6369,2014-07-01,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_01_1,,,0.213,0.213,336.12576,2014-07-01,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_01_2,,,0.224,0.224,316.63553,2014-07-01,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_02_0,,,0.20600000000000002,0.20600000000000002,321.6369,2014-07-02,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_02_1,,,0.214,0.214,336.12576,2014-07-02,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_02_2,,,0.21,0.21,316.63553,2014-07-02,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_03_0,,,0.20600000000000002,0.20600000000000002,321.6369,2014-07-03,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_03_1,,,0.214,0.214,336.12576,2014-07-03,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_03_2,,,0.21,0.21,316.63553,2014-07-03,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_04_0,,,0.20600000000000002,0.20600000000000002,321.6369,2014-07-04,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_04_1,,,0.211,0.211,336.12576,2014-07-04,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_04_2,,,0.215,0.215,316.63553,2014-07-04,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_04_3,,,0.152,0.152,316.63553,2014-07-04,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2014_07_05_0,,,0.199,0.199,321.6369,2014-07-05,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_05_1,,,0.213,0.213,336.12576,2014-07-05,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_05_2,,,0.213,0.213,316.63553,2014-07-05,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_05_3,,,0.255,0.255,45.64385,2014-07-05,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2014_07_05_4,,,0.152,0.152,316.63553,2014-07-05,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2014_07_06_0,,,0.197,0.197,321.6369,2014-07-06,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_06_1,,,0.211,0.211,336.12576,2014-07-06,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_06_2,,,0.213,0.213,316.63553,2014-07-06,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_06_3,,,0.255,0.255,45.64385,2014-07-06,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2014_07_06_4,,,0.152,0.152,316.63553,2014-07-06,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2014_07_07_0,,,0.198,0.198,321.6369,2014-07-07,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_07_1,,,0.211,0.211,336.12576,2014-07-07,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_07_2,,,0.212,0.212,316.63553,2014-07-07,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_07_3,,,0.255,0.255,45.64385,2014-07-07,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2014_07_07_4,,,0.151,0.151,316.63553,2014-07-07,2271,52.1858173889016,-117.25675345638624,MCD43A3,24042,8409024042,8409,19.396618,,-11726,5219,,,,,,
2_2014_07_08_0,,,0.198,0.198,321.6369,2014-07-08,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_08_1,,,0.211,0.211,336.12576,2014-07-08,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_08_2,,,0.212,0.212,316.63553,2014-07-08,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_09_0,,,0.198,0.198,321.6369,2014-07-09,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_09_1,,,0.21,0.21,336.12576,2014-07-09,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_09_2,,,0.212,0.212,316.63553,2014-07-09,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_10_0,,,0.197,0.197,321.6369,2014-07-10,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_10_1,,,0.211,0.211,336.12576,2014-07-10,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_10_2,,,0.15,0.15,316.63553,2014-07-10,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_10_3,,,0.255,0.255,45.64385,2014-07-10,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2014_07_11_0,,,0.196,0.196,321.6369,2014-07-11,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_11_1,,,0.21,0.21,336.12576,2014-07-11,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_11_2,,,0.211,0.211,316.63553,2014-07-11,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_11_3,,,0.255,0.255,45.64385,2014-07-11,2270,52.1858173889016,-117.26408763305008,MCD43A3,24041,8409024041,8409,7.624438,,-11726,5219,,,,,,
2_2014_07_12_0,,,0.195,0.195,321.6369,2014-07-12,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_12_1,,,0.21,0.21,336.12576,2014-07-12,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_12_2,,,0.211,0.211,316.63553,2014-07-12,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_13_0,,,0.193,0.193,321.6369,2014-07-13,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_13_1,,,0.21,0.21,336.12576,2014-07-13,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_13_2,,,0.211,0.211,316.63553,2014-07-13,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_14_0,,,0.2,0.2,321.6369,2014-07-14,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_14_1,,,0.21,0.21,336.12576,2014-07-14,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_14_2,,,0.211,0.211,316.63553,2014-07-14,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_15_0,,,0.201,0.201,321.6369,2014-07-15,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_15_1,,,0.211,0.211,336.12576,2014-07-15,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_15_2,,,0.211,0.211,316.63553,2014-07-15,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_16_0,,,0.201,0.201,321.6369,2014-07-16,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_16_1,,,0.21,0.21,336.12576,2014-07-16,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_16_2,,,0.212,0.212,316.63553,2014-07-16,2201,52.190313991862894,-117.25394274427362,MCD43A3,24044,8408024044,8408,19.396618,,-11725,5219,,,,,,
2_2014_07_17_0,,,0.202,0.202,321.6369,2014-07-17,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_17_1,,,0.20700000000000002,0.20700000000000002,336.12576,2014-07-17,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_18_0,,,0.195,0.195,321.6369,2014-07-18,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_18_1,,,0.20700000000000002,0.20700000000000002,336.12576,2014-07-18,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_19_0,,,0.195,0.195,321.6369,2014-07-19,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_19_1,,,0.198,0.198,336.12576,2014-07-19,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_20_0,,,0.196,0.196,321.6369,2014-07-20,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_20_1,,,0.198,0.198,336.12576,2014-07-20,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_21_0,,,0.196,0.196,321.6369,2014-07-21,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_21_1,,,0.19,0.19,336.12576,2014-07-21,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_22_0,,,0.20400000000000001,0.20400000000000001,321.6369,2014-07-22,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_22_1,,,0.189,0.189,336.12576,2014-07-22,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_23_0,,,0.221,0.221,321.6369,2014-07-23,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_24_0,,,0.22,0.22,321.6369,2014-07-24,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_25_0,,,0.219,0.219,321.6369,2014-07-25,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_26_0,,,0.219,0.219,321.6369,2014-07-26,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_27_0,,,0.219,0.219,321.6369,2014-07-27,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_28_0,,,0.20800000000000002,0.20800000000000002,321.6369,2014-07-28,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_29_0,,,0.21,0.21,321.6369,2014-07-29,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_29_1,,,0.179,0.179,336.12576,2014-07-29,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_30_0,,,0.199,0.199,321.6369,2014-07-30,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_30_1,,,0.177,0.177,336.12576,2014-07-30,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_07_31_0,,,0.2,0.2,321.6369,2014-07-31,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_07_31_1,,,0.178,0.178,336.12576,2014-07-31,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_08_01_0,,,0.2,0.2,321.6369,2014-08-01,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_08_01_1,,,0.178,0.178,336.12576,2014-08-01,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_08_02_0,,,0.2,0.2,321.6369,2014-08-02,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_08_02_1,,,0.179,0.179,336.12576,2014-08-02,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_08_03_0,,,0.2,0.2,321.6369,2014-08-03,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
2_2014_08_03_1,,,0.179,0.179,336.12576,2014-08-03,2167,52.19481059482419,-117.2511321858087,MCD43A3,24046,8407024046,8407,13.859669,,-11725,5219,,,,,,
2_2014_08_16_0,,,0.227,0.227,321.6369,2014-08-16,2108,52.19930719778549,-117.24098537836961,MCD43A3,24049,8406024049,8406,24.580326,,-11724,5220,,,,,,
