pixel_id,date,qa_mode,method,albedo,glacier_fraction,ndsi,solar_zenith,elevation,slope,aspect,longitude,latitude,tile_h,tile_v,pixel_row,pixel_col,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07
9073025950,2018-06-12,standard_qa,mod10a1,0.46,0.9692,8033,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-06-12,standard_qa,mod10a1,0.61,0.6586666667,8055,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-06-17,standard_qa,mod10a1,0.28,0.6586666667,7858,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-06-18,standard_qa,mod10a1,0.24,0.6586666667,7751,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-06-19,standard_qa,mod10a1,0.23,0.6586666667,7542,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2018-06-25,standard_qa,mod10a1,0.54,0.9692,4990,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-06-25,standard_qa,mod10a1,0.66,0.6586666667,5525,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-07-05,standard_qa,mod10a1,0.06,0.6586666667,6153,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-07-11,standard_qa,mod10a1,0.23,0.6586666667,8483,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-07-14,standard_qa,mod10a1,0.2,0.6586666667,7493,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-07-25,standard_qa,mod10a1,0.22,0.6586666667,8435,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2018-07-28,standard_qa,mod10a1,0.12,0.9692,5935,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-07-28,standard_qa,mod10a1,0.13,0.6586666667,5813,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2018-08-13,standard_qa,mod10a1,0.14,0.9692,1994,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-08-19,standard_qa,mod10a1,0.17,0.6586666667,7649,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-08-20,standard_qa,mod10a1,0.11,0.6586666667,5363,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2018-09-04,standard_qa,mod10a1,0.24,0.9692,6674,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2018-09-05,standard_qa,mod10a1,0.08,0.9692,4838,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-09-07,standard_qa,mod10a1,0.17,0.6586666667,7105,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2018-09-19,standard_qa,mod10a1,0.7,0.6586666667,7941,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-06-22,standard_qa,mod10a1,0.56,0.9692,9015,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-06-22,standard_qa,mod10a1,0.29,0.6586666667,9288,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-07-21,standard_qa,mod10a1,0.2,0.6586666667,8126,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-07-22,standard_qa,mod10a1,0.13,0.6586666667,5775,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-07-23,standard_qa,mod10a1,0.17,0.6586666667,8011,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-07-26,standard_qa,mod10a1,0.16,0.6586666667,7950,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-07-29,standard_qa,mod10a1,0.16,0.6586666667,4395,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-08-07,standard_qa,mod10a1,0.13,0.6586666667,5957,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-08-13,standard_qa,mod10a1,0.14,0.9692,3216,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-08-21,standard_qa,mod10a1,0.2,0.9692,3335,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-08-22,standard_qa,mod10a1,0.22,0.6586666667,8705,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-08-28,standard_qa,mod10a1,0.2,0.6586666667,5493,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-08-29,standard_qa,mod10a1,0.18,0.9692,7728,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-09-02,standard_qa,mod10a1,0.24,0.6586666667,6614,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-09-03,standard_qa,mod10a1,0.11,0.9692,4938,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-09-03,standard_qa,mod10a1,0.17,0.6586666667,8133,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-09-04,standard_qa,mod10a1,0.11,0.9692,5606,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-09-11,standard_qa,mod10a1,0.26,0.9692,7297,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-09-13,standard_qa,mod10a1,0.12,0.9692,4173,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-09-19,standard_qa,mod10a1,0.18,0.9692,5646,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-09-19,standard_qa,mod10a1,0.14,0.6586666667,5565,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-09-21,standard_qa,mod10a1,0.2,0.6586666667,8063,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-09-24,standard_qa,mod10a1,0.45,0.9692,5387,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-09-24,standard_qa,mod10a1,0.35,0.6586666667,6638,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-09-25,standard_qa,mod10a1,0.36,0.9692,4009,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2019-09-30,standard_qa,mod10a1,0.33,0.9692,7093,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2019-09-30,standard_qa,mod10a1,0.46,0.6586666667,7082,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-06-03,standard_qa,mod10a1,0.51,0.6586666667,7317,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-06-08,standard_qa,mod10a1,0.33,0.9692,5572,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-06-24,standard_qa,mod10a1,0.64,0.6586666667,6370,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-06-29,standard_qa,mod10a1,0.19,0.6586666667,5608,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-07-24,standard_qa,mod10a1,0.16,0.9692,2888,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-07-24,standard_qa,mod10a1,0.26,0.6586666667,6549,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-07-26,standard_qa,mod10a1,0.12,0.6586666667,4641,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-08-02,standard_qa,mod10a1,0.12,0.6586666667,5627,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-08-04,standard_qa,mod10a1,0.03,0.6586666667,6334,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-08-05,standard_qa,mod10a1,0.23,0.6586666667,8060,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-08-08,standard_qa,mod10a1,0.16,0.9692,5093,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-08-08,standard_qa,mod10a1,0.19,0.6586666667,5694,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-08-09,standard_qa,mod10a1,0.06,0.9692,3174,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-08-13,standard_qa,mod10a1,0.27,0.6586666667,8203,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-08-16,standard_qa,mod10a1,0.12,0.6586666667,6106,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-08-25,standard_qa,mod10a1,0.11,0.9692,2989,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-08-26,standard_qa,mod10a1,0.19,0.6586666667,8443,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-08-27,standard_qa,mod10a1,0.16,0.6586666667,6588,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-08-29,standard_qa,mod10a1,0.23,0.9692,1546,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-09-05,standard_qa,mod10a1,0.19,0.6586666667,7646,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-09-07,standard_qa,mod10a1,0.25,0.9692,6595,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-09-10,standard_qa,mod10a1,0.14,0.9692,3739,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-09-11,standard_qa,mod10a1,0.25,0.6586666667,8468,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-09-13,standard_qa,mod10a1,0.24,0.9692,4365,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-09-14,standard_qa,mod10a1,0.2,0.9692,5624,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-09-14,standard_qa,mod10a1,0.19,0.6586666667,6083,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-09-16,standard_qa,mod10a1,0.09,0.9692,4721,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-09-16,standard_qa,mod10a1,0.13,0.6586666667,7907,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-09-17,standard_qa,mod10a1,0.23,0.9692,5100,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-09-17,standard_qa,mod10a1,0.27,0.6586666667,6531,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-09-18,standard_qa,mod10a1,0.06,0.6586666667,7342,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-09-20,standard_qa,mod10a1,0.18,0.9692,3780,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-09-22,standard_qa,mod10a1,0.16,0.9692,4119,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-09-24,standard_qa,mod10a1,0.42,0.9692,4304,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-09-27,standard_qa,mod10a1,0.5,0.9692,7955,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-09-27,standard_qa,mod10a1,0.47,0.6586666667,7911,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2020-09-30,standard_qa,mod10a1,0.2,0.9692,6654,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2020-09-30,standard_qa,mod10a1,0.19,0.6586666667,8849,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-01,qa_0_and_1,mcd43a3,0.482,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2014-06-01,qa_0_and_1,mcd43a3,0.585,0.6586666667,-999,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-02,qa_0_and_1,mcd43a3,0.486,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2014-06-02,qa_0_and_1,mcd43a3,0.587,0.6586666667,-999,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-03,qa_0_and_1,mcd43a3,0.491,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2014-06-03,qa_0_and_1,mcd43a3,0.588,0.6586666667,-999,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-04,qa_0_and_1,mcd43a3,0.574,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2014-06-04,qa_0_and_1,mcd43a3,0.59,0.6586666667,-999,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-05,qa_0_and_1,mcd43a3,0.574,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-06,qa_0_and_1,mcd43a3,0.574,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-07,qa_0_and_1,mcd43a3,0.574,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-08,qa_0_and_1,mcd43a3,0.574,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-09,qa_0_and_1,mcd43a3,0.575,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-10,qa_0_and_1,mcd43a3,0.575,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-11,qa_0_and_1,mcd43a3,0.575,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-12,qa_0_and_1,mcd43a3,0.575,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-15,qa_0_and_1,mcd43a3,0.283,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-16,qa_0_and_1,mcd43a3,0.276,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-17,qa_0_and_1,mcd43a3,0.276,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-18,qa_0_and_1,mcd43a3,0.276,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-19,qa_0_and_1,mcd43a3,0.272,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-20,qa_0_and_1,mcd43a3,0.273,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-21,qa_0_and_1,mcd43a3,0.274,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-22,qa_0_and_1,mcd43a3,0.274,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-23,qa_0_and_1,mcd43a3,0.274,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-24,qa_0_and_1,mcd43a3,0.246,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-25,qa_0_and_1,mcd43a3,0.245,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-26,qa_0_and_1,mcd43a3,0.244,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-27,qa_0_and_1,mcd43a3,0.243,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-28,qa_0_and_1,mcd43a3,0.246,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-29,qa_0_and_1,mcd43a3,0.245,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-06-30,qa_0_and_1,mcd43a3,0.242,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-07-01,qa_0_and_1,mcd43a3,0.213,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-07-02,qa_0_and_1,mcd43a3,0.214,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-07-03,qa_0_and_1,mcd43a3,0.214,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-07-04,qa_0_and_1,mcd43a3,0.211,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-07-05,qa_0_and_1,mcd43a3,0.213,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2014-07-05,qa_0_and_1,mcd43a3,0.255,0.6586666667,-999,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-07-06,qa_0_and_1,mcd43a3,0.211,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2014-07-06,qa_0_and_1,mcd43a3,0.255,0.6586666667,-999,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-07-07,qa_0_and_1,mcd43a3,0.211,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9075025945,2014-07-07,qa_0_and_1,mcd43a3,0.255,0.6586666667,-999,-999,2270,7.624438,45.64385,-117.2640876,52.18581739,-11726,5219,9075,25945,n/a,n/a,n/a,n/a,n/a,n/a,n/a
9073025950,2014-07-08,qa_0_and_1,mcd43a3,0.211,0.9692,-999,-999,2167,13.859669,336.12576,-117.2511322,52.19481059,-11725,5219,9073,25950,n/a,n/a,n/a,n/a,n/a,n/a,n/a
