Time,Albedo
21-Oct-2015 00:00:00,0.344381558632077
22-Oct-2015 00:00:00,0.647958842448391
23-Oct-2015 00:00:00,0.56043043345715
24-Oct-2015 00:00:00,0.739398183118574
25-Oct-2015 00:00:00,0.596740666485861
26-Oct-2015 00:00:00,0.624453976263654
27-Oct-2015 00:00:00,0.863707857343714
28-Oct-2015 00:00:00,0.792895753643679
29-Oct-2015 00:00:00,0.567782722740289
30-Oct-2015 00:00:00,0.578773947534328
31-Oct-2015 00:00:00,0.613530403402541
01-Nov-2015 00:00:00,0.663250776890065
02-Nov-2015 00:00:00,0.721603617770752
03-Nov-2015 00:00:00,0.881308335373789
04-Nov-2015 00:00:00,0.821450605008399
05-Nov-2015 00:00:00,0.584046898673043
06-Nov-2015 00:00:00,0.554596576448886
07-Nov-2015 00:00:00,0.553752062118352
08-Nov-2015 00:00:00,0.853258081742594
09-Nov-2015 00:00:00,0.91844288379695
10-Nov-2015 00:00:00,0.813948620224121
11-Nov-2015 00:00:00,0.648310054259825
12-Nov-2015 00:00:00,0.527147423647834
13-Nov-2015 00:00:00,NaN
14-Nov-2015 00:00:00,NaN
15-Nov-2015 00:00:00,NaN
16-Nov-2015 00:00:00,NaN
17-Nov-2015 00:00:00,0.865128499487607
18-Nov-2015 00:00:00,0.910085642605577
19-Nov-2015 00:00:00,0.822705687482216
20-Nov-2015 00:00:00,0.930173413702168
21-Nov-2015 00:00:00,0.687665885458128
22-Nov-2015 00:00:00,0.688230309412613
23-Nov-2015 00:00:00,0.574625168262438
24-Nov-2015 00:00:00,0.80621501329842
25-Nov-2015 00:00:00,0.879265439229916
26-Nov-2015 00:00:00,0.846212872024808
27-Nov-2015 00:00:00,0.876272024195619
28-Nov-2015 00:00:00,0.90547873342501
29-Nov-2015 00:00:00,0.896436600193525
30-Nov-2015 00:00:00,0.878637541375673
01-Dec-2015 00:00:00,0.579595240467986
02-Dec-2015 00:00:00,0.621932264490107
03-Dec-2015 00:00:00,0.519386360613813
04-Dec-2015 00:00:00,0.830450938839562
05-Dec-2015 00:00:00,0.785040433845232
06-Dec-2015 00:00:00,0.807858312600243
07-Dec-2015 00:00:00,0.83455757850907
08-Dec-2015 00:00:00,0.872570458444323
09-Dec-2015 00:00:00,0.920946658501084
10-Dec-2015 00:00:00,0.840858667947631
11-Dec-2015 00:00:00,0.846499772026781
12-Dec-2015 00:00:00,0.874374257638197
13-Dec-2015 00:00:00,0.834438809836773
14-Dec-2015 00:00:00,0.828008044303589
15-Dec-2015 00:00:00,0.830668888301356
16-Dec-2015 00:00:00,0.854072730712281
17-Dec-2015 00:00:00,0.970033770402955
18-Dec-2015 00:00:00,0.837086183936192
19-Dec-2015 00:00:00,0.869496216085811
20-Dec-2015 00:00:00,0.822910330126165
21-Dec-2015 00:00:00,0.878593025379718
22-Dec-2015 00:00:00,0.813028149873551
23-Dec-2015 00:00:00,0.945704586415436
24-Dec-2015 00:00:00,0.925564112227737
25-Dec-2015 00:00:00,0.921191312226962
26-Dec-2015 00:00:00,0.820591409541403
27-Dec-2015 00:00:00,0.785163727281316
28-Dec-2015 00:00:00,0.777520638013341
29-Dec-2015 00:00:00,0.946569845114146
